@relation 'random2.csv'

@attribute name string
@attribute timestamp numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric

@data
04.wav,4.440000,3.417405,1.382618,1.557349,2.348845,5.322933,5.966295,1.654766,5.200292,5.162948,4.472379
04.wav,4.460000,5.830503,0.742388,0.845418,3.191027,3.354372,4.635801,3.546723,4.333243,4.789649,5.923577
04.wav,4.480000,4.245207,2.101089,2.790540,5.320184,4.141098,2.450365,4.959602,4.453218,2.460903,2.509541
04.wav,4.500000,2.999568,4.145206,2.195290,1.116641,5.760223,5.298693,4.568144,5.115879,3.277253,2.532445
04.wav,4.520000,3.634958,0.241971,0.798590,3.368862,5.780585,5.162248,1.578737,3.510810,4.754744,1.540556
04.wav,4.540000,2.065775,4.147423,1.644140,4.999564,7.308755,4.446066,3.126727,1.733104,2.973048,3.594796
04.wav,4.560000,2.492606,2.081756,3.966746,3.359077,4.298904,6.372704,5.843703,2.135237,2.301951,4.082229
04.wav,4.580000,5.039367,4.953424,3.819141,3.108565,3.953360,6.128609,5.217994,1.793743,5.275952,4.525295
04.wav,4.600000,4.707138,4.845579,2.293244,5.358520,6.950994,6.641766,2.709380,2.052642,2.899250,5.588915
04.wav,4.620000,5.539995,5.001226,2.936457,4.180335,3.803332,3.997871,3.197916,1.945694,2.694255,5.901413
04.wav,4.640000,5.332853,1.085805,4.753890,1.801481,3.577973,3.564241,5.945811,2.923399,1.961040,5.696113
04.wav,4.660000,5.433285,3.722958,1.397799,0.981722,6.643005,2.611374,5.481176,6.036926,2.241178,2.734479
04.wav,4.680000,5.131153,1.440295,2.155880,3.759753,4.867255,4.132755,4.632858,2.327529,2.827970,2.285539
04.wav,4.700000,5.746173,2.949483,2.789423,1.838306,6.732794,4.935508,1.565062,2.686139,2.853349,5.126098
04.wav,4.720000,3.215184,0.990163,0.630663,3.065319,4.935275,6.410095,4.408951,2.692345,6.556526,4.077283
04.wav,4.740000,5.546914,2.377581,4.975597,0.874679,7.023291,4.091481,4.366021,4.225099,2.315218,4.290759
04.wav,4.760000,5.827941,2.611918,2.004534,5.031714,2.442547,4.888437,2.602828,3.393722,2.006109,5.603053
04.wav,4.780000,1.690070,2.171864,2.572986,4.335658,2.601763,2.970339,1.800921,5.287655,2.901407,4.019151
04.wav,4.800000,5.441153,4.286505,4.068885,4.923789,6.375057,5.359886,6.212376,5.008054,3.894227,3.745905
04.wav,4.820000,2.769310,3.053158,4.871862,0.697148,5.304830,6.209622,4.839643,2.074390,3.156840,5.391753
04.wav,4.840000,5.429330,2.382810,2.896611,4.271694,4.437389,5.121986,3.267663,3.239063,5.100370,5.659178
04.wav,4.860000,1.026870,1.389116,0.608214,4.244288,2.605223,3.480480,4.153374,4.014490,5.198091,5.685843
04.wav,4.880000,4.620389,2.258207,3.705730,5.350517,4.600300,7.215635,5.991420,3.078484,6.067241,5.285649
04.wav,4.900000,1.728208,0.344343,4.204179,2.568221,3.926638,3.082609,1.693884,4.935620,6.656338,5.308228
04.wav,4.920000,1.791870,1.165794,4.669236,3.698643,6.151586,5.604576,4.546485,2.478890,5.815569,4.709821
04.wav,4.940000,1.563561,1.298400,2.301730,5.553580,2.469932,4.946215,5.977666,5.012885,6.724953,3.794501
04.wav,4.960000,4.812324,0.277784,4.241392,2.697032,6.012342,5.074442,4.312438,5.101625,2.491608,3.679988
04.wav,4.980000,1.378806,1.492504,3.286694,5.461985,3.116139,7.285318,6.234774,1.274383,5.435471,3.442682
04.wav,5.000000,4.800377,2.477113,1.799378,2.058114,6.383364,3.192042,3.416649,1.284345,5.597573,1.223075
04.wav,5.020000,1.935929,0.955465,4.325647,1.544840,5.729416,7.041650,4.065256,4.913341,5.158389,5.619060
04.wav,5.040000,2.734372,4.965867,3.487628,1.508948,4.720750,6.722678,2.971727,1.352502,4.263784,3.714285
04.wav,5.060000,1.435229,1.705803,4.542402,2.047523,4.368988,5.741330,2.501545,3.107025,5.577056,3.292023
04.wav,5.080000,0.878632,2.303824,0.598747,1.163208,6.230531,5.384039,4.696774,1.591483,6.232399,2.317366
04.wav,5.100000,5.444998,3.730449,3.535149,1.844113,2.998804,3.991159,6.253796,1.543547,5.703984,5.172010
04.wav,5.120000,2.773745,3.423971,1.080694,0.833060,4.349238,7.151959,2.098927,2.931687,5.663383,5.544852
04.wav,5.140000,2.112413,1.479389,3.961921,5.227453,3.484372,3.549567,5.227190,3.850234,6.900731,4.363175
04.wav,5.160000,3.232866,2.674658,2.798608,4.571322,5.870719,2.638229,2.758369,2.202320,2.175694,5.530943
04.wav,5.180000,2.497430,5.019498,1.002479,3.251484,3.621777,7.261191,5.867003,6.004408,2.059231,5.258455
04.wav,5.200000,2.386808,1.041527,0.599197,5.382908,6.398772,3.963885,4.492919,3.607838,2.912203,2.117751
04.wav,5.220000,1.781386,0.820398,2.818885,0.946607,3.921778,3.681765,3.968440,3.250687,5.136639,1.975491
04.wav,5.240000,3.280989,4.616574,2.942731,4.455809,6.693141,2.485928,4.165969,4.221064,5.766483,3.993478
04.wav,5.260000,3.341009,1.153481,1.403670,1.765380,5.934416,7.165979,1.703260,4.782450,5.823095,5.779670
04.wav,5.280000,2.327380,0.487647,4.090025,1.592149,6.516426,4.376549,3.658180,2.349815,5.648053,3.730121
04.wav,5.300000,4.899108,4.049481,3.196732,3.913051,2.968559,6.084258,2.362263,5.320862,6.748800,3.416527
04.wav,5.320000,4.476432,4.493474,3.482077,5.091360,5.532038,2.884874,3.263643,3.460628,4.912626,1.463701
04.wav,5.340000,1.706832,2.816234,4.698460,4.396886,3.562281,3.576922,4.623421,1.599286,3.282626,4.617015
04.wav,5.360000,2.397985,2.858139,1.097216,5.223570,2.726944,6.278685,1.945311,4.132030,6.525819,4.035681
04.wav,5.380000,4.293754,3.629835,2.156061,0.855867,6.979197,6.069193,4.654899,6.108836,4.972938,5.706477
04.wav,5.400000,2.619331,4.431946,2.226202,4.028733,6.652951,5.144678,3.414495,1.343274,6.689375,2.306066
04.wav,5.420000,1.534012,4.463823,0.978326,5.319695,6.578468,5.022989,5.979436,5.295630,6.922655,3.603643
04.wav,5.440000,1.659018,1.352943,3.731314,5.359731,2.746557,4.563649,1.658512,4.085538,4.984201,4.285132
04.wav,5.460000,4.361012,1.245009,1.352446,1.236833,3.431704,3.600876,4.401059,1.788608,5.076494,1.030456
04.wav,5.480000,5.668543,0.713363,4.585428,1.081263,4.118306,2.922638,2.510606,2.183399,2.433350,2.786879
04.wav,5.500000,5.097598,0.917751,2.170126,0.982583,3.872758,7.163391,5.482987,5.891812,5.096232,1.702134
04.wav,5.520000,2.631503,4.632691,1.049573,2.427801,5.387210,3.682321,4.283060,3.334377,4.912741,2.144175
04.wav,5.540000,3.873153,1.130382,1.945092,1.177373,7.245104,3.038092,3.946559,4.155419,2.273734,5.066210
04.wav,5.560000,5.169063,3.470255,2.768765,1.924542,3.570348,5.792601,4.888756,5.890209,5.490208,5.993631
04.wav,5.580000,4.955604,4.264526,4.015591,5.199474,4.646913,6.662713,5.705325,3.715780,6.680576,5.163302
04.wav,5.600000,5.136652,1.580717,3.524946,1.356638,3.592509,5.551009,5.503934,4.378039,6.434104,1.062871
04.wav,5.620000,3.249133,4.542129,2.757372,4.742360,7.371699,3.027024,1.562936,2.833985,4.988646,5.298781
04.wav,5.640000,4.319273,3.221748,2.374664,3.873130,6.375215,3.707807,1.874308,3.193405,4.121508,3.871217
04.wav,5.660000,1.773995,2.511776,2.706769,2.189621,6.624285,5.697925,4.198559,3.835833,3.608496,4.144360
04.wav,5.680000,1.653212,3.253644,1.366182,5.013240,6.313576,3.504470,5.149391,3.388464,6.952855,3.191410
04.wav,5.700000,5.827671,2.600312,2.190304,2.120011,3.865029,7.142536,5.984573,2.006783,2.913552,3.293475
04.wav,5.720000,1.183619,4.010135,2.949443,1.930018,7.240542,5.975970,2.245279,4.932062,2.713020,6.008475
04.wav,5.740000,5.816052,4.943948,3.911335,3.653357,7.330935,4.468188,3.026932,4.251382,6.465918,5.633699
04.wav,5.760000,1.941362,4.191639,1.579578,3.765276,3.415673,6.440871,1.839041,1.742146,6.507594,4.484196
04.wav,5.780000,5.280841,2.295410,0.722333,4.707768,5.821081,3.962929,5.024078,3.031620,6.270969,2.814370
04.wav,5.800000,2.539104,1.554783,4.399331,1.038195,4.596364,7.136797,1.673950,2.154586,4.441764,5.212654
04.wav,5.820000,2.435290,4.097636,4.514607,1.168047,3.641158,5.671159,2.507361,3.721868,5.670929,3.177189
04.wav,5.840000,2.405336,0.324636,4.650372,5.334321,4.545278,4.773280,1.888697,5.917966,3.592060,5.540217
04.wav,5.860000,4.418586,1.003810,1.878358,3.868108,6.106986,5.871050,2.243491,1.479611,2.248262,1.693739
04.wav,5.880000,4.171421,2.051324,1.754383,3.244640,2.743373,4.220536,6.265683,1.837584,3.641229,2.047573
04.wav,5.900000,4.442877,4.257068,4.655249,4.325458,6.904994,5.850384,4.202454,5.156373,6.140878,4.752040
04.wav,5.920000,1.376223,3.805334,5.036401,4.465253,4.246108,6.371841,2.064443,6.034557,4.594679,3.280769
04.wav,5.940000,4.355417,3.268997,4.846924,3.107231,5.056436,6.700739,6.288106,3.015226,2.776706,4.937410
04.wav,5.960000,1.255954,0.821340,0.556145,0.722313,6.825478,5.664128,2.582769,1.724557,3.904441,1.042926
04.wav,5.980000,5.308999,4.760559,1.916453,4.733456,5.189627,6.477849,1.993518,2.213125,2.080174,3.024879
04.wav,6.000000,4.322422,2.716709,3.117146,5.481679,3.373331,4.856365,5.843448,3.360077,3.170649,1.750791
04.wav,6.020000,3.035396,3.337270,3.848338,1.641432,4.731169,3.712779,4.670852,4.625992,3.633621,3.216677
04.wav,6.040000,4.137977,4.881718,3.195647,4.014035,6.004621,4.456576,3.529551,2.042179,6.437500,2.746753
04.wav,6.060000,5.593493,4.218664,4.612933,1.632430,5.054522,2.822373,4.079838,3.039078,4.972007,2.957108
04.wav,6.080000,4.708291,1.492507,0.219103,5.294705,4.356341,4.550106,6.504578,4.609693,5.167108,5.221644
04.wav,6.100000,5.269786,0.844586,4.312483,5.247632,6.107129,2.691887,3.511376,4.395916,3.798162,5.516419
04.wav,6.120000,2.567893,4.285588,0.092230,2.139886,4.390716,3.925823,3.830180,6.015172,5.028946,1.987883
04.wav,6.140000,2.416345,2.970886,0.269847,3.237138,3.831170,3.622688,3.044703,5.589190,2.376445,2.153854
04.wav,6.160000,3.391466,2.210929,1.051016,1.313184,6.313125,4.171509,2.324178,5.923588,5.071225,1.131505
04.wav,6.180000,3.415637,4.479231,4.190575,1.187251,3.585611,6.933471,5.164391,2.456723,5.604948,2.463377
04.wav,6.200000,3.762256,0.193576,1.893190,3.489175,7.328679,3.674849,3.936824,5.581411,6.423061,1.076808
04.wav,6.220000,2.366952,4.246340,2.366918,3.818551,5.800209,4.787978,5.109965,2.193525,4.140554,4.391675
04.wav,6.240000,2.056620,1.148413,0.302956,1.434851,5.259195,5.608138,6.456253,2.202389,5.649016,3.980075
04.wav,6.260000,4.435199,0.851578,1.688306,0.872778,2.614190,6.789344,3.568907,4.927409,2.364917,2.587518
04.wav,6.280000,4.702538,2.180410,0.520248,5.170635,3.177756,7.389761,4.193443,4.671270,6.527059,2.326911
04.wav,6.300000,4.809222,4.325322,2.226349,1.820033,5.022674,3.466760,5.945414,3.107576,6.512642,3.221059
04.wav,6.320000,4.503080,4.215653,4.687695,3.003221,6.917972,7.158959,2.759849,4.853307,6.371925,2.335687
04.wav,6.340000,1.095317,5.083768,3.780788,2.892937,3.017861,6.084150,2.418983,4.984620,4.775996,2.978283
04.wav,6.360000,2.284611,3.483171,2.407892,5.598678,4.028084,4.670370,3.405785,4.280680,4.359202,3.112089
04.wav,6.380000,4.095341,0.587529,1.219834,1.799170,2.828636,5.571988,1.808973,2.096784,2.546863,1.274479
04.wav,6.400000,3.612894,0.928445,2.204371,1.344722,4.134371,4.406658,5.523033,3.370456,3.731516,3.339726
04.wav,6.420000,4.376866,4.558967,3.082444,2.403847,2.905849,5.967592,5.129639,1.661354,6.363490,2.291671
04.wav,6.440000,5.599130,0.529341,2.180318,3.412853,5.517875,5.809828,3.301141,3.283746,5.403560,3.680750
04.wav,6.460000,2.871395,0.631377,1.325396,5.064778,7.317121,6.157292,5.362667,2.760009,3.634561,2.582822
04.wav,6.480000,5.226801,2.416082,2.602840,1.292564,5.636788,5.405087,2.629187,3.407044,5.155555,1.679960
04.wav,6.500000,1.189702,1.419615,4.316129,2.409232,6.013967,2.669470,3.030790,3.014304,6.402054,2.534962
04.wav,6.520000,4.872358,1.120461,4.459646,1.501025,3.881052,5.478097,6.524565,3.479403,2.660245,1.562151
04.wav,6.540000,2.540069,1.345561,3.432838,5.552107,4.798454,6.496232,5.438126,5.252552,2.111400,4.286729
04.wav,6.560000,4.730185,3.533644,3.373438,5.340133,2.428411,5.821527,4.632535,3.479555,4.227959,2.444368
04.wav,6.580000,1.162950,3.364238,4.825909,2.210219,4.805912,5.635259,2.140638,4.748028,2.982235,5.885749
04.wav,6.600000,3.729862,2.050325,2.340844,0.791877,6.981586,2.693950,4.471940,5.480046,4.831786,1.611895
04.wav,6.620000,3.606850,5.020300,4.150221,4.468208,6.028582,4.850658,2.034790,6.115025,6.823949,2.989419
04.wav,6.640000,4.850226,1.135060,2.569719,0.925087,5.101932,3.631222,4.017742,5.876339,2.959612,5.918122
04.wav,6.660000,2.745198,3.332891,4.900034,4.734018,7.012187,5.342764,6.360461,1.896393,4.888282,3.816873
04.wav,6.680000,3.524274,2.455867,2.490187,1.578021,7.224989,3.386669,3.241605,1.892591,3.521061,4.901549
04.wav,6.700000,5.603436,2.314778,3.631564,2.546939,2.607647,2.669370,4.758150,2.000248,3.384582,4.833578
04.wav,6.720000,1.458550,1.736983,0.447775,2.900493,6.116560,5.852849,6.375448,1.554263,4.566758,4.300721
04.wav,6.740000,2.659323,3.549895,2.209341,3.295615,6.516020,2.555336,4.577320,4.873124,6.468050,2.421430
04.wav,6.760000,1.573795,1.391007,3.687299,4.345513,2.991585,6.001994,2.464924,2.862270,2.005172,1.619010
04.wav,6.780000,3.796648,0.758964,1.770545,3.067859,5.475151,4.784561,1.931480,3.657707,5.609114,1.685610
04.wav,6.800000,3.582578,0.950069,3.603253,1.152103,2.945666,5.325735,3.873692,4.519903,3.270710,2.547685
04.wav,6.820000,2.533059,0.209866,2.455392,2.001358,5.754738,4.213129,3.255843,6.055560,6.506063,1.593587
04.wav,6.840000,2.325837,0.754902,0.143368,4.968241,5.036493,5.098379,1.599846,4.487914,5.873086,1.405970
04.wav,6.860000,3.703872,1.199096,0.993612,3.126369,6.590668,6.854448,3.426298,1.784336,2.521243,4.316787
04.wav,6.880000,4.864983,3.315914,2.257386,4.596016,3.409147,6.294067,6.173729,1.849160,2.651088,2.894918
04.wav,6.900000,2.844149,2.313187,4.582130,2.083435,4.365061,2.702275,2.142388,2.906478,6.012873,2.350758
04.wav,6.920000,4.296370,1.423546,4.748856,5.272968,5.809365,6.536228,6.038206,4.040014,2.745301,1.040416
04.wav,6.940000,5.396610,4.421081,2.867399,4.473079,7.033313,5.538969,1.935285,5.402075,6.275651,1.080240
04.wav,6.960000,1.421788,0.465523,3.107345,3.308525,4.261588,5.968397,2.438646,2.159515,4.982297,5.977551
04.wav,6.980000,1.424862,2.783000,4.507306,4.063390,6.806284,5.402625,6.270225,4.894790,3.635265,2.290082
04.wav,7.000000,3.994396,4.595899,2.580769,1.335501,3.182797,4.459032,4.985519,1.951096,4.797070,3.819162
04.wav,7.020000,1.465616,2.893125,1.126242,4.892864,5.184247,6.504705,2.041897,2.600222,5.779175,1.460441
04.wav,7.040000,4.334112,4.476768,3.562522,2.426808,7.156666,6.449277,3.322473,4.574558,4.987622,5.614928
04.wav,7.060000,1.362475,2.494247,4.083975,4.355429,2.582081,4.673599,5.548109,1.791230,2.067398,5.466841
04.wav,7.080000,3.310386,3.709524,3.406481,1.815479,4.468449,3.416978,2.127573,5.658599,4.732460,3.236742
04.wav,7.100000,2.904532,2.845269,2.700127,1.407246,5.022228,5.036896,3.047230,1.754186,5.824705,5.413398
04.wav,7.120000,5.357065,1.348308,4.616280,0.964716,3.174385,6.271380,1.968159,3.095801,5.456859,3.944417
04.wav,7.140000,3.434661,4.044493,1.565693,4.367341,3.197589,4.348409,5.111674,5.182056,3.041562,1.743993
04.wav,7.160000,4.213175,2.542879,1.579750,5.336054,7.072077,5.179993,5.073541,3.984419,2.318949,3.146692
04.wav,7.180000,1.896626,2.676423,2.648881,2.717889,5.646103,4.022685,4.375421,5.080467,6.875726,3.942579
04.wav,7.200000,3.510137,4.800874,1.950118,5.536954,2.982811,6.429784,2.795414,5.617073,4.228136,1.438587
04.wav,7.220000,3.443046,2.006398,2.142747,2.345928,5.660999,7.273245,3.720168,3.624701,5.203578,2.450111
04.wav,7.240000,3.618895,0.895723,3.583136,2.458463,4.712369,7.179467,1.794990,4.228169,3.508328,1.249818
04.wav,7.260000,1.550361,1.819471,2.399391,0.971925,6.308993,3.082339,1.869848,5.642876,5.179597,2.216871
04.wav,7.280000,5.266564,0.263159,4.744777,5.017191,3.705770,5.797672,2.110594,3.211970,5.996479,1.733099
04.wav,7.300000,1.469681,3.639378,3.844030,3.669865,4.766372,6.617762,3.708205,3.428359,4.979281,3.030035
04.wav,7.320000,1.682316,3.772204,2.509846,3.494914,3.557477,4.947006,1.649687,3.829126,6.923902,6.017278
04.wav,7.340000,2.935605,0.557703,0.344794,2.031885,3.137789,3.415202,1.636141,5.081232,5.938416,2.836215
04.wav,7.360000,3.345421,0.176336,4.870079,4.470195,3.531216,4.883179,4.145984,5.011142,3.065582,1.793528
04.wav,7.380000,5.061346,3.632661,2.511181,3.694182,7.112803,7.053571,4.322594,5.882629,3.303615,5.039076
04.wav,7.400000,5.585209,2.621962,2.549513,3.254824,3.132002,4.955230,5.358960,6.112790,6.214705,5.860118
04.wav,7.420000,4.655543,1.319968,2.950549,1.124403,4.936751,5.780141,3.205024,3.054177,4.321719,1.835090
04.wav,7.440000,3.673651,2.736735,1.648669,2.010423,5.002026,7.133568,2.246766,4.798946,5.720036,5.730748
04.wav,7.460000,3.683748,2.211056,1.632765,1.048546,5.030402,4.430012,5.520269,4.867764,6.274545,1.906707
04.wav,7.480000,3.288519,1.534929,1.182089,0.828081,4.443788,4.985625,2.294133,4.378216,5.752480,1.174579
04.wav,7.500000,2.740802,3.349841,0.784286,1.766439,3.187501,3.206160,4.895482,2.698510,4.196994,1.589950
04.wav,7.520000,1.260015,0.337185,2.726139,5.478141,5.752199,3.936571,3.594618,2.707787,6.340129,4.136382
04.wav,7.540000,3.830323,1.847345,3.691078,2.117682,7.275617,6.289853,4.224386,5.207331,2.824398,1.480353
04.wav,7.560000,3.719886,5.018113,2.842443,2.968395,6.489375,4.408658,3.903177,3.688908,4.038748,4.629833
04.wav,7.580000,1.854048,0.533560,0.596372,4.057620,6.776577,3.051593,5.488214,6.066217,3.828691,5.541867
04.wav,7.600000,3.965156,1.976428,4.493496,1.650538,3.115549,3.413539,1.842645,1.629733,3.868244,5.620449
04.wav,7.620000,2.519608,4.467746,1.004791,3.511568,6.730357,5.824016,3.905843,4.639169,5.556478,4.486852
04.wav,7.640000,2.534732,2.512240,4.058033,0.930015,5.598831,2.812438,3.846479,4.402263,2.233225,3.342919
04.wav,7.660000,2.820656,0.577991,2.883076,3.940790,5.756723,7.327704,3.076039,1.432511,3.152798,5.245270
04.wav,7.680000,3.990403,5.029441,1.271945,0.913827,6.441151,4.724095,5.092663,4.001702,6.061293,3.390146
04.wav,7.700000,3.060338,1.857797,1.724178,5.249383,6.510910,2.857811,2.495773,4.713383,4.905021,4.694573
04.wav,7.720000,1.841953,2.101819,3.539791,1.607522,3.692599,6.867674,3.404724,5.451496,6.400523,5.947152
04.wav,7.740000,2.118173,3.237866,4.170661,4.609014,5.668947,6.852720,2.831471,1.555659,6.624068,2.905327
04.wav,7.760000,4.805912,2.709076,1.429462,2.036627,6.711553,4.441340,4.285558,2.038402,6.709191,5.586149
04.wav,7.780000,1.304146,2.095999,2.385518,5.009925,5.272530,6.529269,6.433425,3.828558,6.072383,4.123660
04.wav,7.800000,1.134802,4.966671,0.383401,1.286570,5.560936,6.990525,3.204566,1.390692,5.071601,5.211045
04.wav,7.820000,2.613918,1.426885,1.719948,2.101610,3.904463,6.504018,2.863518,3.211234,5.041404,3.111139
04.wav,7.840000,1.288490,1.054923,3.891555,4.220153,4.326196,7.426125,3.465091,1.728518,2.234041,1.086431
04.wav,7.860000,3.408245,0.716607,1.973333,4.465065,4.893474,3.470607,1.968236,2.050228,4.421900,1.148651
04.wav,7.880000,4.968194,3.257172,3.282269,4.198963,3.479124,2.985171,4.823075,3.141825,3.572003,3.853669
04.wav,7.900000,1.970216,4.934370,1.527230,4.123663,4.161238,4.182255,4.873886,1.778175,4.451139,3.090133
04.wav,7.920000,3.844312,2.897288,2.183035,5.153745,5.782108,5.991312,2.254557,4.012845,5.800683,5.298906
04.wav,7.940000,1.279892,1.658967,3.076592,4.188351,7.014420,3.964793,6.048286,1.990569,5.268652,3.569303
04.wav,7.960000,1.054727,4.592301,4.678502,4.578696,7.136021,6.923070,3.984551,2.266685,3.394262,5.850840
04.wav,7.980000,5.572680,1.698624,4.985317,2.315783,4.491691,6.044319,2.885468,3.531012,3.965978,4.627921
04.wav,8.000000,3.130671,2.533606,3.903563,1.607693,7.375555,5.691843,5.722057,5.600060,4.922525,4.238917
04.wav,8.020000,5.622447,0.563612,2.801815,3.029393,6.796664,5.127123,2.853233,2.390012,2.747883,3.751194
04.wav,8.040000,4.904524,4.386070,1.983792,4.676079,4.905050,5.836220,3.423108,5.662875,6.789952,1.321213
04.wav,8.060000,3.192024,3.081234,0.404495,2.222558,5.413158,5.597839,2.276522,1.770527,2.362677,1.618014
04.wav,8.080000,5.000678,3.716975,4.030483,2.259861,2.503213,4.627621,3.953366,2.506955,3.655973,1.469637
04.wav,8.100000,1.953550,1.365124,0.117630,1.385531,6.719473,5.786176,2.921655,5.191362,3.529538,2.867176
04.wav,8.120000,5.555536,2.868688,2.459771,3.980595,3.172672,3.715008,5.903049,1.802706,2.503157,1.974021
04.wav,8.140000,2.333540,1.878897,0.352752,3.815332,6.177415,4.849404,4.664086,3.136001,3.589898,2.051203
04.wav,8.160000,5.453842,4.872930,0.295240,2.457181,7.339411,5.585988,4.093678,5.470333,6.814281,4.516791
04.wav,8.180000,2.391917,0.633213,1.990451,2.721167,5.881039,6.282193,5.892555,3.494919,6.805688,1.336935
04.wav,8.200000,4.623628,0.717469,2.707816,2.426734,2.718499,2.900059,3.366508,5.247623,5.409124,3.502583
04.wav,8.220000,2.584318,2.651705,4.124986,1.156033,5.427815,3.885991,6.071185,5.704758,6.320748,1.994567
04.wav,8.240000,1.940658,1.972311,4.965777,2.201878,7.337327,6.097810,1.597461,2.887829,5.689636,3.239700
04.wav,8.260000,0.865493,0.624204,3.877310,1.049499,3.979965,4.106610,1.926496,2.779500,5.668580,3.280671
04.wav,8.280000,5.851450,1.252912,2.317972,0.797286,3.604971,4.890380,3.507381,1.975338,6.692279,1.591051
04.wav,8.300000,2.932841,3.010652,1.240566,1.910515,3.342461,3.760468,4.481380,3.862190,2.949626,2.996525
04.wav,8.320000,4.108401,2.626025,4.249131,2.444488,4.697270,7.016374,4.428963,4.961773,2.677818,2.556389
